short,name,material,region,mat_flag,wavelength_um,tau_fs,F0_jcm2,reference_I0_wcm2,I0_wcm2,n0,n2_m2_per_w,Eg_eV,mred_over_me,transmission_factor,dataset,point_index,I_wcm2,gamma_nacl_reference,Wpi_peak_cm3_fs,Wav_peak_cm3_fs,Wtotal_peak_cm3_fs,ne_max_cm3
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,33,23299518105153.72,0.13155846682326044,3796195746355068.5,2.4562742258873618e+20,2.456312047131875e+20,3.807690926886755e+23
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,34,29470517025518.098,0.11697643873164151,2.2247592501141736e+16,3.106831502219445e+20,3.107053978144456e+20,5.3229088183501904e+23
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,35,37275937203149.38,0.10401069234654645,1.0641078174108018e+17,3.929692121193215e+20,3.930756229010626e+20,7.168848312610319e+23
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,36,47148663634573.9,0.0924820779270455,4.4459963317635437e+17,4.970491625619719e+20,4.974436923361278e+20,9.459554420052297e+23
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,37,59636233165946.37,0.08223130280882232,1.6076279400291958e+18,6.286952290555315e+20,6.302814252857785e+20,1.2330837709835343e+24
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,38,75431200633546.08,0.07311673043257552,5.412077292072754e+18,7.952084421064475e+20,8.006205193985203e+20,1.595917410080275e+24
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,39,95409547634999.64,0.06501242332957838,1.5914332031854414e+19,1.0058235477618919e+21,1.0217378797937463e+21,2.0588171855753893e+24
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,40,120679264063932.64,0.05780640302402322,4.407852965929787e+19,1.2722211625495967e+21,1.315592062465467e+21,2.657689004856878e+24
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,41,152641796717523.66,0.05139910280894706,1.1013328540864347e+20,1.6091755751352377e+21,1.7184138113435406e+21,3.4490447078966563e+24
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,42,193069772888324.56,0.04570199201750732,2.6119001233167067e+20,2.035374121567187e+21,2.295432026227955e+21,4.5254673433335157e+24
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,43,244205309454865.47,0.04063635278094229,5.7420749559364964e+20,2.5744535763095897e+21,3.1472291195942375e+21,6.037102748149753e+24
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,44,308884359647748.5,0.0361321923714971,1.1991727432658164e+21,3.256311036838054e+21,4.453672567744133e+21,8.245416510131179e+24
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,45,390693993705462.06,0.032127276101981905,2.3954642038514694e+21,4.1187620028546647e+21,6.511935285295579e+21,1.1563172285670486e+25
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,46,494171336132383.8,0.02856626741938857,4.5436088319508936e+21,5.209637606435087e+21,9.75324643838598e+21,1.6676735986784026e+25
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,47,625055192527397.6,0.025399963311103134,8.293866691345422e+21,6.589437304512737e+21,1.488330399585816e+22,2.4651529609366803e+25
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,48,790604321090770.1,0.022584614459203085,1.4726180369736084e+22,8.334684150806008e+21,2.3056228635675304e+22,3.714288980652749e+25
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,49,1000000000000000.0,0.02008132074930516,2.525792224475615e+22,1.0542168729017611e+22,3.580009097377376e+22,5.671491673518485e+25
